"@timestamp",message,"tote_id","location_id"
"Nov 16, 2022 @ 15:11:07.031","Tote 880000404019 arrived at autoshuttle divert: Divert_SPS02_HighwayFeeder",880000404019,"Divert_SPS02_HighwayFeeder"
"Nov 16, 2022 @ 15:11:07.021","Tote 880000491623 arrived at interchange point: Divert_ToteLoop_Recirc1",880000491623,"Divert_ToteLoop_Recirc1"
"Nov 16, 2022 @ 15:11:06.687","Tote 770000509129 arrived at discharge point: Divert_ToteLoop_Discharge1",770000509129,"Divert_ToteLoop_Discharge1"
"Nov 16, 2022 @ 15:11:06.085","Tote 770000503508 arrived at discharge point: Divert_ToteLoop_Discharge2",770000503508,"Divert_ToteLoop_Discharge2"
"Nov 16, 2022 @ 15:11:05.245","Tote 770000603702 arrived at autoshuttle divert: Divert_SPS10_HighwayFeeder",770000603702,"Divert_SPS10_HighwayFeeder"
"Nov 16, 2022 @ 15:11:04.824","Tote 880000425469 arrived at autoshuttle divert: Divert_SPS09_HighwayFeeder",880000425469,"Divert_SPS09_HighwayFeeder"
"Nov 16, 2022 @ 15:11:04.456","Tote 880000427724 arrived at autoshuttle divert: Divert_SPS07_HighwayFeeder",880000427724,"Divert_SPS07_HighwayFeeder"
"Nov 16, 2022 @ 15:11:03.448","Tote 770000549462 arrived at discharge point: Divert_ToteLoop_Discharge1",770000549462,"Divert_ToteLoop_Discharge1"
"Nov 16, 2022 @ 15:11:03.246","Tote 880000478887 arrived at autoshuttle divert: Divert_SPS01_HighwayFeeder",880000478887,"Divert_SPS01_HighwayFeeder"
"Nov 16, 2022 @ 15:11:01.775","Tote 880000403681 arrived at interchange point: Divert_ToteLoop_Recirc3",880000403681,"Divert_ToteLoop_Recirc3"
"Nov 16, 2022 @ 15:11:01.536","Tote 880000424299 arrived at discharge point: Divert_ToteLoop_Discharge1",880000424299,"Divert_ToteLoop_Discharge1"
"Nov 16, 2022 @ 15:11:01.502","Tote 770000580813 arrived at discharge point: Divert_ToteLoop_Discharge2",770000580813,"Divert_ToteLoop_Discharge2"
"Nov 16, 2022 @ 15:11:01.278","Tote 880000410302 arrived at interchange point: Divert_ToteLoop_Recirc2",880000410302,"Divert_ToteLoop_Recirc2"
"Nov 16, 2022 @ 15:11:01.053","Tote 880000472557 arrived at autoshuttle divert: Divert_SPS02_HighwayFeeder",880000472557,"Divert_SPS02_HighwayFeeder"
"Nov 16, 2022 @ 15:11:00.925","Tote 880000491558 arrived at autoshuttle divert: Divert_SPS04_HighwayFeeder",880000491558,"Divert_SPS04_HighwayFeeder"
"Nov 16, 2022 @ 15:11:00.240","Tote 770000530116 arrived at autoshuttle divert: Divert_SPS09_HighwayFeeder",770000530116,"Divert_SPS09_HighwayFeeder"
"Nov 16, 2022 @ 15:10:59.507","Tote 880000438556 arrived at discharge point: Divert_ToteLoop_Discharge2",880000438556,"Divert_ToteLoop_Discharge2"
"Nov 16, 2022 @ 15:10:59.217","Tote 770000531101 arrived at interchange point: Divert_ToteLoop_Recirc4",770000531101,"Divert_ToteLoop_Recirc4"
"Nov 16, 2022 @ 15:10:58.706","Tote 770000545838 arrived at autoshuttle divert: Divert_SPS10_HighwayFeeder",770000545838,"Divert_SPS10_HighwayFeeder"
"Nov 16, 2022 @ 15:10:58.610","Tote 880000419989 arrived at autoshuttle divert: Divert_SPS06_HighwayFeeder",880000419989,"Divert_SPS06_HighwayFeeder"
"Nov 16, 2022 @ 15:10:58.457","Tote ???????????? arrived at discharge point: Divert_ToteLoop_Discharge1","????????????","Divert_ToteLoop_Discharge1"
"Nov 16, 2022 @ 15:10:57.999","Tote 770000593406 arrived at interchange point: Divert_ToteLoop_Recirc3",770000593406,"Divert_ToteLoop_Recirc3"
"Nov 16, 2022 @ 15:10:57.667","Tote 880000453107 arrived at interchange point: Divert_ToteLoop_Recirc2",880000453107,"Divert_ToteLoop_Recirc2"
"Nov 16, 2022 @ 15:10:57.665","Tote 770000557623 arrived at discharge point: Divert_ToteLoop_Discharge2",770000557623,"Divert_ToteLoop_Discharge2"
"Nov 16, 2022 @ 15:10:57.425","Tote 880000403872 arrived at autoshuttle divert: Divert_SPS07_HighwayFeeder",880000403872,"Divert_SPS07_HighwayFeeder"
"Nov 16, 2022 @ 15:10:57.101","Tote 880000407281 arrived at interchange point: Divert_ToteLoop_Recirc4",880000407281,"Divert_ToteLoop_Recirc4"
"Nov 16, 2022 @ 15:10:56.818","Tote 770000536778 arrived at autoshuttle divert: Divert_SPS10_HighwayFeeder",770000536778,"Divert_SPS10_HighwayFeeder"
"Nov 16, 2022 @ 15:10:56.001","Tote 770000531101 arrived at autoshuttle divert: Divert_SPS08_HighwayFeeder",770000531101,"Divert_SPS08_HighwayFeeder"
"Nov 16, 2022 @ 15:10:55.685","Tote 880000437302 arrived at discharge point: Divert_ToteLoop_Discharge2",880000437302,"Divert_ToteLoop_Discharge2"
"Nov 16, 2022 @ 15:10:55.187","Tote 880000442647 arrived at interchange point: Divert_ToteLoop_Recirc2",880000442647,"Divert_ToteLoop_Recirc2"
"Nov 16, 2022 @ 15:10:54.928","Tote 880000465317 arrived at autoshuttle divert: Divert_SPS10_HighwayFeeder",880000465317,"Divert_SPS10_HighwayFeeder"
"Nov 16, 2022 @ 15:10:54.659","Tote 880000429303 arrived at discharge point: Divert_ToteLoop_Discharge1",880000429303,"Divert_ToteLoop_Discharge1"
"Nov 16, 2022 @ 15:10:54.159","Tote 880000412408 arrived at autoshuttle divert: Divert_SPS06_HighwayFeeder",880000412408,"Divert_SPS06_HighwayFeeder"
"Nov 16, 2022 @ 15:10:54.028","Tote 880000407281 arrived at autoshuttle divert: Divert_SPS08_HighwayFeeder",880000407281,"Divert_SPS08_HighwayFeeder"
"Nov 16, 2022 @ 15:10:53.598","Tote 880000491145 arrived at discharge point: Divert_ToteLoop_Discharge2",880000491145,"Divert_ToteLoop_Discharge2"
"Nov 16, 2022 @ 15:10:53.039","Tote 880000464177 arrived at autoshuttle divert: Divert_SPS04_HighwayFeeder",880000464177,"Divert_SPS04_HighwayFeeder"
"Nov 16, 2022 @ 15:10:52.188","Tote 880000441227 arrived at autoshuttle divert: Divert_SPS10_HighwayFeeder",880000441227,"Divert_SPS10_HighwayFeeder"
"Nov 16, 2022 @ 15:10:52.088","Tote 880000414784 arrived at autoshuttle divert: Divert_SPS05_HighwayFeeder",880000414784,"Divert_SPS05_HighwayFeeder"
"Nov 16, 2022 @ 15:10:51.720","Tote 770000601711 arrived at discharge point: Divert_ToteLoop_Discharge2",770000601711,"Divert_ToteLoop_Discharge2"
"Nov 16, 2022 @ 15:10:50.991","Tote 880000491069 arrived at autoshuttle divert: Divert_SPS03_HighwayFeeder",880000491069,"Divert_SPS03_HighwayFeeder"
"Nov 16, 2022 @ 15:10:50.717","Tote 770000503508 arrived at discharge point: Divert_ToteLoop_Discharge1",770000503508,"Divert_ToteLoop_Discharge1"
"Nov 16, 2022 @ 15:10:50.428","Tote 880000425469 arrived at autoshuttle divert: Divert_SPS10_HighwayFeeder",880000425469,"Divert_SPS10_HighwayFeeder"
"Nov 16, 2022 @ 15:10:49.312","Tote 880000422934 arrived at interchange point: Divert_ToteLoop_Recirc2",880000422934,"Divert_ToteLoop_Recirc2"
"Nov 16, 2022 @ 15:10:48.492","Tote 770000603702 arrived at discharge point: Divert_ToteLoop_Discharge1",770000603702,"Divert_ToteLoop_Discharge1"
"Nov 16, 2022 @ 15:10:47.934","Tote 880000487697 arrived at interchange point: Divert_ToteLoop_Recirc4",880000487697,"Divert_ToteLoop_Recirc4"
"Nov 16, 2022 @ 15:10:47.168","Tote 880000478887 arrived at autoshuttle divert: Divert_SPS02_HighwayFeeder",880000478887,"Divert_SPS02_HighwayFeeder"
"Nov 16, 2022 @ 15:10:46.800","Tote 880000460247 arrived at interchange point: Divert_ToteLoop_Recirc2",880000460247,"Divert_ToteLoop_Recirc2"
"Nov 16, 2022 @ 15:10:46.462","Tote 880000474587 arrived at autoshuttle divert: Divert_SPS04_HighwayFeeder",880000474587,"Divert_SPS04_HighwayFeeder"
"Nov 16, 2022 @ 15:10:46.083","Tote 880000472557 arrived at interchange point: Divert_ToteLoop_Recirc6",880000472557,"Divert_ToteLoop_Recirc6"
"Nov 16, 2022 @ 15:10:45.933","Tote 770000580813 arrived at discharge point: Divert_ToteLoop_Discharge1",770000580813,"Divert_ToteLoop_Discharge1"
"Nov 16, 2022 @ 15:10:45.618","Tote 880000432862 arrived at autoshuttle divert: Divert_SPS09_HighwayFeeder",880000432862,"Divert_SPS09_HighwayFeeder"
"Nov 16, 2022 @ 15:10:45.583","Tote 880000465657 arrived at interchange point: Divert_ToteLoop_Recirc5",880000465657,"Divert_ToteLoop_Recirc5"
"Nov 16, 2022 @ 15:10:45.017","Tote 880000491558 arrived at autoshuttle divert: Divert_SPS05_HighwayFeeder",880000491558,"Divert_SPS05_HighwayFeeder"
"Nov 16, 2022 @ 15:10:44.909","Tote ???????????? arrived at autoshuttle divert: Divert_SPS08_HighwayFeeder","????????????","Divert_SPS08_HighwayFeeder"
"Nov 16, 2022 @ 15:10:44.069","Tote 880000419989 arrived at autoshuttle divert: Divert_SPS07_HighwayFeeder",880000419989,"Divert_SPS07_HighwayFeeder"
"Nov 16, 2022 @ 15:10:44.003","Tote 880000438556 arrived at discharge point: Divert_ToteLoop_Discharge1",880000438556,"Divert_ToteLoop_Discharge1"
"Nov 16, 2022 @ 15:10:43.925","Tote 880000471057 arrived at autoshuttle divert: Divert_SPS01_HighwayFeeder",880000471057,"Divert_SPS01_HighwayFeeder"
"Nov 16, 2022 @ 15:10:43.542","Tote 880000403872 arrived at interchange point: Divert_ToteLoop_Recirc4",880000403872,"Divert_ToteLoop_Recirc4"
"Nov 16, 2022 @ 15:10:43.348","Tote 770000530116 arrived at autoshuttle divert: Divert_SPS10_HighwayFeeder",770000530116,"Divert_SPS10_HighwayFeeder"
"Nov 16, 2022 @ 15:10:42.685","Tote 880000488767 arrived at interchange point: Divert_ToteLoop_Recirc3",880000488767,"Divert_ToteLoop_Recirc3"
"Nov 16, 2022 @ 15:10:42.463","Tote 880000472557 arrived at autoshuttle divert: Divert_SPS03_HighwayFeeder",880000472557,"Divert_SPS03_HighwayFeeder"
"Nov 16, 2022 @ 15:10:42.429","Tote 880000427724 arrived at autoshuttle divert: Divert_SPS08_HighwayFeeder",880000427724,"Divert_SPS08_HighwayFeeder"
"Nov 16, 2022 @ 15:10:42.200","Tote 770000531101 arrived at autoshuttle divert: Divert_SPS09_HighwayFeeder",770000531101,"Divert_SPS09_HighwayFeeder"
"Nov 16, 2022 @ 15:10:42.110","Tote 770000557623 arrived at discharge point: Divert_ToteLoop_Discharge1",770000557623,"Divert_ToteLoop_Discharge1"
"Nov 16, 2022 @ 15:10:42.086","Tote 770000504029 arrived at interchange point: Divert_ToteLoop_Recirc5",770000504029,"Divert_ToteLoop_Recirc5"
"Nov 16, 2022 @ 15:10:42.027","Tote 770000517232 arrived at interchange point: Divert_ToteLoop_Recirc2",770000517232,"Divert_ToteLoop_Recirc2"
"Nov 16, 2022 @ 15:10:40.433","Tote 880000404019 arrived at autoshuttle divert: Divert_SPS03_HighwayFeeder",880000404019,"Divert_SPS03_HighwayFeeder"
"Nov 16, 2022 @ 15:10:40.400","Tote 880000403872 arrived at autoshuttle divert: Divert_SPS08_HighwayFeeder",880000403872,"Divert_SPS08_HighwayFeeder"
"Nov 16, 2022 @ 15:10:40.226","Tote 880000437302 arrived at discharge point: Divert_ToteLoop_Discharge1",880000437302,"Divert_ToteLoop_Discharge1"
"Nov 16, 2022 @ 15:10:40.120","Tote 880000407281 arrived at autoshuttle divert: Divert_SPS09_HighwayFeeder",880000407281,"Divert_SPS09_HighwayFeeder"
"Nov 16, 2022 @ 15:10:38.259","Tote 880000491145 arrived at discharge point: Divert_ToteLoop_Discharge1",880000491145,"Divert_ToteLoop_Discharge1"
"Nov 16, 2022 @ 15:10:36.370","Tote 770000601711 arrived at discharge point: Divert_ToteLoop_Discharge1",770000601711,"Divert_ToteLoop_Discharge1"
"Nov 16, 2022 @ 15:10:36.104","Tote 880000491069 arrived at autoshuttle divert: Divert_SPS04_HighwayFeeder",880000491069,"Divert_SPS04_HighwayFeeder"
"Nov 16, 2022 @ 15:10:36.045","Tote 880000477027 arrived at interchange point: Divert_ToteLoop_Recirc3",880000477027,"Divert_ToteLoop_Recirc3"
"Nov 16, 2022 @ 15:10:33.429","Tote 770000545838 arrived at discharge point: Divert_ToteLoop_Discharge1",770000545838,"Divert_ToteLoop_Discharge1"
"Nov 16, 2022 @ 15:10:32.838","Tote 880000431332 arrived at discharge point: Divert_ToteLoop_Discharge2",880000431332,"Divert_ToteLoop_Discharge2"
"Nov 16, 2022 @ 15:10:32.156","Tote 770000509129 arrived at interchange point: Divert_ToteLoop_Recirc4",770000509129,"Divert_ToteLoop_Recirc4"
"Nov 16, 2022 @ 15:10:31.887","Tote 770000563807 arrived at autoshuttle divert: Divert_SPS01_HighwayFeeder",770000563807,"Divert_SPS01_HighwayFeeder"
"Nov 16, 2022 @ 15:10:31.076","Tote 770000536778 arrived at discharge point: Divert_ToteLoop_Discharge1",770000536778,"Divert_ToteLoop_Discharge1"
"Nov 16, 2022 @ 15:10:30.790","Tote ???????????? arrived at autoshuttle divert: Divert_SPS09_HighwayFeeder","????????????","Divert_SPS09_HighwayFeeder"
"Nov 16, 2022 @ 15:10:30.311","Tote 770000549462 arrived at interchange point: Divert_ToteLoop_Recirc3",770000549462,"Divert_ToteLoop_Recirc3"
"Nov 16, 2022 @ 15:10:29.902","Tote 880000478887 arrived at interchange point: Divert_ToteLoop_Recirc6",880000478887,"Divert_ToteLoop_Recirc6"
"Nov 16, 2022 @ 15:10:29.022","Tote 770000509129 arrived at autoshuttle divert: Divert_SPS08_HighwayFeeder",770000509129,"Divert_SPS08_HighwayFeeder"
"Nov 16, 2022 @ 15:10:28.708","Tote 880000427724 arrived at autoshuttle divert: Divert_SPS09_HighwayFeeder",880000427724,"Divert_SPS09_HighwayFeeder"
"Nov 16, 2022 @ 15:10:28.145","Tote 880000424299 arrived at interchange point: Divert_ToteLoop_Recirc3",880000424299,"Divert_ToteLoop_Recirc3"
"Nov 16, 2022 @ 15:10:27.858","Tote 880000471057 arrived at autoshuttle divert: Divert_SPS02_HighwayFeeder",880000471057,"Divert_SPS02_HighwayFeeder"
"Nov 16, 2022 @ 15:10:27.789","Tote 770000504029 arrived at autoshuttle divert: Divert_SPS06_HighwayFeeder",770000504029,"Divert_SPS06_HighwayFeeder"
"Nov 16, 2022 @ 15:10:27.617","Tote 770000531101 arrived at autoshuttle divert: Divert_SPS10_HighwayFeeder",770000531101,"Divert_SPS10_HighwayFeeder"
"Nov 16, 2022 @ 15:10:27.294","Tote 880000412408 arrived at autoshuttle divert: Divert_SPS07_HighwayFeeder",880000412408,"Divert_SPS07_HighwayFeeder"
"Nov 16, 2022 @ 15:10:27.293","Tote ???????????? arrived at interchange point: Divert_ToteLoop_Recirc4","????????????","Divert_ToteLoop_Recirc4"
"Nov 16, 2022 @ 15:10:26.613","Tote 770000530116 arrived at discharge point: Divert_ToteLoop_Discharge1",770000530116,"Divert_ToteLoop_Discharge1"
"Nov 16, 2022 @ 15:10:26.547","Tote 880000403872 arrived at autoshuttle divert: Divert_SPS09_HighwayFeeder",880000403872,"Divert_SPS09_HighwayFeeder"
"Nov 16, 2022 @ 15:10:26.288","Tote 880000478887 arrived at autoshuttle divert: Divert_SPS03_HighwayFeeder",880000478887,"Divert_SPS03_HighwayFeeder"
"Nov 16, 2022 @ 15:10:25.709","Tote 880000407281 arrived at autoshuttle divert: Divert_SPS10_HighwayFeeder",880000407281,"Divert_SPS10_HighwayFeeder"
"Nov 16, 2022 @ 15:10:25.442","Tote 880000404019 arrived at autoshuttle divert: Divert_SPS04_HighwayFeeder",880000404019,"Divert_SPS04_HighwayFeeder"
"Nov 16, 2022 @ 15:10:24.255","Tote 770000580379 arrived at autoshuttle divert: Divert_SPS08_HighwayFeeder",770000580379,"Divert_SPS08_HighwayFeeder"
"Nov 16, 2022 @ 15:10:23.933","Tote 880000429303 arrived at interchange point: Divert_ToteLoop_Recirc3",880000429303,"Divert_ToteLoop_Recirc3"
"Nov 16, 2022 @ 15:10:23.868","Tote 880000432862 arrived at autoshuttle divert: Divert_SPS10_HighwayFeeder",880000432862,"Divert_SPS10_HighwayFeeder"
"Nov 16, 2022 @ 15:10:23.772","Tote 880000464177 arrived at autoshuttle divert: Divert_SPS05_HighwayFeeder",880000464177,"Divert_SPS05_HighwayFeeder"
"Nov 16, 2022 @ 15:10:23.013","Tote 880000429084 arrived at interchange point: Divert_ToteLoop_Recirc1",880000429084,"Divert_ToteLoop_Recirc1"
"Nov 16, 2022 @ 15:10:22.303","Tote 880000419989 arrived at autoshuttle divert: Divert_SPS08_HighwayFeeder",880000419989,"Divert_SPS08_HighwayFeeder"
"Nov 16, 2022 @ 15:10:21.891","Tote 880000415762 arrived at interchange point: Divert_ToteLoop_Recirc2",880000415762,"Divert_ToteLoop_Recirc2"
"Nov 16, 2022 @ 15:10:21.678","Tote 880000465657 arrived at autoshuttle divert: Divert_SPS06_HighwayFeeder",880000465657,"Divert_SPS06_HighwayFeeder"
"Nov 16, 2022 @ 15:10:20.816","Tote 880000414784 arrived at interchange point: Divert_ToteLoop_Recirc5",880000414784,"Divert_ToteLoop_Recirc5"
"Nov 16, 2022 @ 15:10:20.159","Tote 880000491069 arrived at autoshuttle divert: Divert_SPS05_HighwayFeeder",880000491069,"Divert_SPS05_HighwayFeeder"
"Nov 16, 2022 @ 15:10:20.125","Tote 770000503508 arrived at interchange point: Divert_ToteLoop_Recirc3",770000503508,"Divert_ToteLoop_Recirc3"
"Nov 16, 2022 @ 15:10:17.858","Tote 770000603702 arrived at interchange point: Divert_ToteLoop_Recirc3",770000603702,"Divert_ToteLoop_Recirc3"
"Nov 16, 2022 @ 15:10:17.507","Tote 880000431332 arrived at discharge point: Divert_ToteLoop_Discharge1",880000431332,"Divert_ToteLoop_Discharge1"
"Nov 16, 2022 @ 15:10:17.410","Tote ???????????? arrived at interchange point: Divert_ToteLoop_Recirc6","????????????","Divert_ToteLoop_Recirc6"
"Nov 16, 2022 @ 15:10:16.880","Tote 880000474587 arrived at autoshuttle divert: Divert_SPS05_HighwayFeeder",880000474587,"Divert_SPS05_HighwayFeeder"
"Nov 16, 2022 @ 15:10:16.879","Tote 880000408276 arrived at interchange point: Divert_ToteLoop_Recirc1",880000408276,"Divert_ToteLoop_Recirc1"
"Nov 16, 2022 @ 15:10:16.803","Tote 770000530559 arrived at interchange point: Divert_ToteLoop_Recirc5",770000530559,"Divert_ToteLoop_Recirc5"
"Nov 16, 2022 @ 15:10:16.135","Tote ???????????? arrived at autoshuttle divert: Divert_SPS10_HighwayFeeder","????????????","Divert_SPS10_HighwayFeeder"
"Nov 16, 2022 @ 15:10:15.974","Tote 770000563807 arrived at autoshuttle divert: Divert_SPS02_HighwayFeeder",770000563807,"Divert_SPS02_HighwayFeeder"
"Nov 16, 2022 @ 15:10:15.313","Tote 770000509129 arrived at autoshuttle divert: Divert_SPS09_HighwayFeeder",770000509129,"Divert_SPS09_HighwayFeeder"
"Nov 16, 2022 @ 15:10:14.526","Tote 880000472557 arrived at autoshuttle divert: Divert_SPS04_HighwayFeeder",880000472557,"Divert_SPS04_HighwayFeeder"
"Nov 16, 2022 @ 15:10:14.372","Tote 770000580813 arrived at interchange point: Divert_ToteLoop_Recirc3",770000580813,"Divert_ToteLoop_Recirc3"
"Nov 16, 2022 @ 15:10:14.247","Tote 880000427724 arrived at autoshuttle divert: Divert_SPS10_HighwayFeeder",880000427724,"Divert_SPS10_HighwayFeeder"
"Nov 16, 2022 @ 15:10:13.818","Tote 880000491558 arrived at interchange point: Divert_ToteLoop_Recirc5",880000491558,"Divert_ToteLoop_Recirc5"
"Nov 16, 2022 @ 15:10:13.809","Tote ???????????? arrived at autoshuttle divert: Divert_SPS03_HighwayFeeder","????????????","Divert_SPS03_HighwayFeeder"
"Nov 16, 2022 @ 15:10:13.741","Tote 880000471057 arrived at interchange point: Divert_ToteLoop_Recirc1",880000471057,"Divert_ToteLoop_Recirc1"
"Nov 16, 2022 @ 15:10:13.244","Tote 770000504029 arrived at autoshuttle divert: Divert_SPS07_HighwayFeeder",770000504029,"Divert_SPS07_HighwayFeeder"
"Nov 16, 2022 @ 15:10:13.136","Tote 880000464177 arrived at interchange point: Divert_ToteLoop_Recirc2",880000464177,"Divert_ToteLoop_Recirc2"
"Nov 16, 2022 @ 15:10:12.150","Tote 880000403872 arrived at autoshuttle divert: Divert_SPS10_HighwayFeeder",880000403872,"Divert_SPS10_HighwayFeeder"
"Nov 16, 2022 @ 15:10:11.359","Tote 880000438556 arrived at interchange point: Divert_ToteLoop_Recirc3",880000438556,"Divert_ToteLoop_Recirc3"
"Nov 16, 2022 @ 15:10:11.328","Tote 880000478887 arrived at autoshuttle divert: Divert_SPS04_HighwayFeeder",880000478887,"Divert_SPS04_HighwayFeeder"
"Nov 16, 2022 @ 15:10:10.542","Tote 880000410302 arrived at interchange point: Divert_ToteLoop_Recirc1",880000410302,"Divert_ToteLoop_Recirc1"
"Nov 16, 2022 @ 15:10:10.444","Tote 770000580379 arrived at autoshuttle divert: Divert_SPS09_HighwayFeeder",770000580379,"Divert_SPS09_HighwayFeeder"
"Nov 16, 2022 @ 15:10:09.471","Tote 880000404019 arrived at autoshuttle divert: Divert_SPS05_HighwayFeeder",880000404019,"Divert_SPS05_HighwayFeeder"
"Nov 16, 2022 @ 15:10:08.288","Tote 880000419989 arrived at autoshuttle divert: Divert_SPS09_HighwayFeeder",880000419989,"Divert_SPS09_HighwayFeeder"
"Nov 16, 2022 @ 15:10:08.120","Tote 770000557623 arrived at interchange point: Divert_ToteLoop_Recirc3",770000557623,"Divert_ToteLoop_Recirc3"
"Nov 16, 2022 @ 15:10:07.232","Tote 880000465657 arrived at autoshuttle divert: Divert_SPS07_HighwayFeeder",880000465657,"Divert_SPS07_HighwayFeeder"
"Nov 16, 2022 @ 15:10:07.166","Tote 770000531101 arrived at discharge point: Divert_ToteLoop_Discharge1",770000531101,"Divert_ToteLoop_Discharge1"
"Nov 16, 2022 @ 15:10:06.660","Tote 880000453107 arrived at interchange point: Divert_ToteLoop_Recirc1",880000453107,"Divert_ToteLoop_Recirc1"
"Nov 16, 2022 @ 15:10:06.271","Tote 880000414784 arrived at autoshuttle divert: Divert_SPS06_HighwayFeeder",880000414784,"Divert_SPS06_HighwayFeeder"
"Nov 16, 2022 @ 15:10:06.247","Tote 880000437302 arrived at interchange point: Divert_ToteLoop_Recirc3",880000437302,"Divert_ToteLoop_Recirc3"
"Nov 16, 2022 @ 15:10:05.310","Tote 880000451447 arrived at interchange point: Divert_ToteLoop_Recirc2",880000451447,"Divert_ToteLoop_Recirc2"
"Nov 16, 2022 @ 15:10:04.438","Tote 880000442647 arrived at interchange point: Divert_ToteLoop_Recirc1",880000442647,"Divert_ToteLoop_Recirc1"
"Nov 16, 2022 @ 15:10:03.777","Tote 880000491145 arrived at interchange point: Divert_ToteLoop_Recirc3",880000491145,"Divert_ToteLoop_Recirc3"
"Nov 16, 2022 @ 15:10:03.679","Tote 880000491623 arrived at autoshuttle divert: Divert_SPS01_HighwayFeeder",880000491623,"Divert_SPS01_HighwayFeeder"
"Nov 16, 2022 @ 15:10:02.324","Tote 770000545838 arrived at interchange point: Divert_ToteLoop_Recirc4",770000545838,"Divert_ToteLoop_Recirc4"
"Nov 16, 2022 @ 15:10:01.957","Tote 880000407281 arrived at discharge point: Divert_ToteLoop_Discharge1",880000407281,"Divert_ToteLoop_Discharge1"
"Nov 16, 2022 @ 15:10:01.521","Tote 770000509427 arrived at interchange point: Divert_ToteLoop_Recirc2",770000509427,"Divert_ToteLoop_Recirc2"
"Nov 16, 2022 @ 15:10:01.241","Tote 770000601711 arrived at interchange point: Divert_ToteLoop_Recirc3",770000601711,"Divert_ToteLoop_Recirc3"
"Nov 16, 2022 @ 15:10:00.889","Tote 770000509129 arrived at autoshuttle divert: Divert_SPS10_HighwayFeeder",770000509129,"Divert_SPS10_HighwayFeeder"
"Nov 16, 2022 @ 15:10:00.339","Tote 770000530559 arrived at autoshuttle divert: Divert_SPS06_HighwayFeeder",770000530559,"Divert_SPS06_HighwayFeeder"
"Nov 16, 2022 @ 15:09:59.992","Tote 770000536778 arrived at interchange point: Divert_ToteLoop_Recirc4",770000536778,"Divert_ToteLoop_Recirc4"
"Nov 16, 2022 @ 15:09:59.256","Tote 770000545838 arrived at autoshuttle divert: Divert_SPS08_HighwayFeeder",770000545838,"Divert_SPS08_HighwayFeeder"
"Nov 16, 2022 @ 15:09:58.782","Tote 770000563807 arrived at interchange point: Divert_ToteLoop_Recirc6",770000563807,"Divert_ToteLoop_Recirc6"
"Nov 16, 2022 @ 15:09:58.749","Tote 880000404019 arrived at interchange point: Divert_ToteLoop_Recirc2",880000404019,"Divert_ToteLoop_Recirc2"
"Nov 16, 2022 @ 15:09:58.578","Tote 880000472557 arrived at autoshuttle divert: Divert_SPS05_HighwayFeeder",880000472557,"Divert_SPS05_HighwayFeeder"
"Nov 16, 2022 @ 15:09:57.866","Tote 880000422934 arrived at interchange point: Divert_ToteLoop_Recirc1",880000422934,"Divert_ToteLoop_Recirc1"
"Nov 16, 2022 @ 15:09:56.978","Tote 770000536778 arrived at autoshuttle divert: Divert_SPS08_HighwayFeeder",770000536778,"Divert_SPS08_HighwayFeeder"
"Nov 16, 2022 @ 15:09:56.368","Tote 770000530116 arrived at interchange point: Divert_ToteLoop_Recirc3",770000530116,"Divert_ToteLoop_Recirc3"
"Nov 16, 2022 @ 15:09:56.207","Tote ???????????? arrived at autoshuttle divert: Divert_SPS04_HighwayFeeder","????????????","Divert_SPS04_HighwayFeeder"
"Nov 16, 2022 @ 15:09:55.936","Tote 880000460247 arrived at interchange point: Divert_ToteLoop_Recirc1",880000460247,"Divert_ToteLoop_Recirc1"
"Nov 16, 2022 @ 15:09:55.841","Tote 770000580379 arrived at autoshuttle divert: Divert_SPS10_HighwayFeeder",770000580379,"Divert_SPS10_HighwayFeeder"
"Nov 16, 2022 @ 15:09:55.412","Tote 880000478887 arrived at autoshuttle divert: Divert_SPS05_HighwayFeeder",880000478887,"Divert_SPS05_HighwayFeeder"
"Nov 16, 2022 @ 15:09:55.173","Tote 770000563807 arrived at autoshuttle divert: Divert_SPS03_HighwayFeeder",770000563807,"Divert_SPS03_HighwayFeeder"
"Nov 16, 2022 @ 15:09:54.893","Tote 770000166591 arrived at interchange point: Divert_ToteLoop_Recirc2",770000166591,"Divert_ToteLoop_Recirc2"
"Nov 16, 2022 @ 15:09:54.365","Tote 880000487697 arrived at discharge point: Divert_ToteLoop_Discharge1",880000487697,"Divert_ToteLoop_Discharge1"
"Nov 16, 2022 @ 15:09:53.871","Tote 880000419989 arrived at autoshuttle divert: Divert_SPS10_HighwayFeeder",880000419989,"Divert_SPS10_HighwayFeeder"
"Nov 16, 2022 @ 15:09:51.885","Tote 770000517232 arrived at interchange point: Divert_ToteLoop_Recirc1",770000517232,"Divert_ToteLoop_Recirc1"
"Nov 16, 2022 @ 15:09:51.809","Tote 880000491558 arrived at autoshuttle divert: Divert_SPS06_HighwayFeeder",880000491558,"Divert_SPS06_HighwayFeeder"
"Nov 16, 2022 @ 15:09:51.712","Tote 880000414784 arrived at autoshuttle divert: Divert_SPS07_HighwayFeeder",880000414784,"Divert_SPS07_HighwayFeeder"
"Nov 16, 2022 @ 15:09:51.342","Tote ???????????? arrived at interchange point: Divert_ToteLoop_Recirc5","????????????","Divert_ToteLoop_Recirc5"
