@timestamp,message,system_name
"May 5, 2023 @ 02:36:02.075",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS05_HighwayFeeder,sps05
"May 5, 2023 @ 02:35:50.890",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc2,-
"May 5, 2023 @ 02:35:50.890",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc2,-
"May 5, 2023 @ 02:34:44.121",reason for wakeup: Divert decision (True) for 880000436682 @ Divert_ToteLoop_Recirc6,-
"May 5, 2023 @ 02:34:44.121",reason for wakeup: Divert decision (True) for 880000436682 @ Divert_ToteLoop_Recirc6,-
"May 5, 2023 @ 02:34:27.679",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS04_HighwayFeeder,sps04
"May 5, 2023 @ 02:34:13.733",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS05_HighwayFeeder,sps05
"May 5, 2023 @ 02:34:04.534",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc2,-
"May 5, 2023 @ 02:34:04.533",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc2,-
"May 5, 2023 @ 02:33:15.420",reason for wakeup: Divert decision (True) for 880000436682 @ Divert_ToteLoop_Recirc6,-
"May 5, 2023 @ 02:33:15.420",reason for wakeup: Divert decision (True) for 880000436682 @ Divert_ToteLoop_Recirc6,-
"May 5, 2023 @ 02:32:56.626",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS04_HighwayFeeder,sps04
"May 5, 2023 @ 02:32:42.435",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS05_HighwayFeeder,sps05
"May 5, 2023 @ 02:32:32.962",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc2,-
"May 5, 2023 @ 02:32:32.961",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc2,-
"May 5, 2023 @ 02:31:44.655",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc1,-
"May 5, 2023 @ 02:31:44.654",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc1,-
"May 5, 2023 @ 02:30:39.193",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS01_HighwayFeeder,sps01
"May 5, 2023 @ 02:30:25.042",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS02_HighwayFeeder,sps02
"May 5, 2023 @ 02:30:12.921",reason for wakeup: Divert decision (True) for 880000436682 @ Divert_ToteLoop_Recirc6,-
"May 5, 2023 @ 02:30:12.921",reason for wakeup: Divert decision (True) for 880000436682 @ Divert_ToteLoop_Recirc6,-
"May 5, 2023 @ 02:29:55.666",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS04_HighwayFeeder,sps04
"May 5, 2023 @ 02:29:40.375",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS05_HighwayFeeder,sps05
"May 5, 2023 @ 02:29:28.867",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc2,-
"May 5, 2023 @ 02:29:28.867",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc2,-
"May 5, 2023 @ 02:28:38.851",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc1,-
"May 5, 2023 @ 02:28:38.851",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc1,-
"May 5, 2023 @ 02:27:10.071",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS01_HighwayFeeder,sps01
"May 5, 2023 @ 02:26:55.868",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS02_HighwayFeeder,sps02
"May 5, 2023 @ 02:26:43.015",reason for wakeup: Divert decision (True) for 880000436682 @ Divert_ToteLoop_Recirc6,-
"May 5, 2023 @ 02:26:43.014",reason for wakeup: Divert decision (True) for 880000436682 @ Divert_ToteLoop_Recirc6,-
"May 5, 2023 @ 02:26:26.442",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS04_HighwayFeeder,sps04
"May 5, 2023 @ 02:26:12.503",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS05_HighwayFeeder,sps05
"May 5, 2023 @ 02:25:56.522",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc2,-
"May 5, 2023 @ 02:25:56.522",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc2,-
"May 5, 2023 @ 02:25:04.140",reason for wakeup: Divert decision (True) for 880000436682 @ Divert_ToteLoop_Recirc6,-
"May 5, 2023 @ 02:25:04.140",reason for wakeup: Divert decision (True) for 880000436682 @ Divert_ToteLoop_Recirc6,-
"May 5, 2023 @ 02:24:47.294",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS04_HighwayFeeder,sps04
"May 5, 2023 @ 02:24:33.165",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS05_HighwayFeeder,sps05
"May 5, 2023 @ 02:24:21.392",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc2,-
"May 5, 2023 @ 02:24:21.391",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc2,-
"May 5, 2023 @ 02:23:33.283",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc1,-
"May 5, 2023 @ 02:23:33.282",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc1,-
"May 5, 2023 @ 02:22:14.419",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS01_HighwayFeeder,sps01
"May 5, 2023 @ 02:21:57.324",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS02_HighwayFeeder,sps02
"May 5, 2023 @ 02:21:44.406",reason for wakeup: Divert decision (True) for 880000436682 @ Divert_ToteLoop_Recirc6,-
"May 5, 2023 @ 02:21:44.405",reason for wakeup: Divert decision (True) for 880000436682 @ Divert_ToteLoop_Recirc6,-
"May 5, 2023 @ 02:21:27.854",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS04_HighwayFeeder,sps04
"May 5, 2023 @ 02:21:13.380",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS05_HighwayFeeder,sps05
"May 5, 2023 @ 02:20:58.140",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc2,-
"May 5, 2023 @ 02:20:58.140",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc2,-
"May 5, 2023 @ 02:20:05.536",reason for wakeup: Divert decision (True) for 880000436682 @ Divert_ToteLoop_Recirc6,-
"May 5, 2023 @ 02:20:05.536",reason for wakeup: Divert decision (True) for 880000436682 @ Divert_ToteLoop_Recirc6,-
"May 5, 2023 @ 02:19:40.232",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS04_HighwayFeeder,sps04
"May 5, 2023 @ 02:19:20.898",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS05_HighwayFeeder,sps05
"May 5, 2023 @ 02:19:10.044",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc2,-
"May 5, 2023 @ 02:19:10.044",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc2,-
"May 5, 2023 @ 02:18:02.166",reason for wakeup: Divert decision (True) for 880000436682 @ Divert_ToteLoop_Recirc6,-
"May 5, 2023 @ 02:18:02.166",reason for wakeup: Divert decision (True) for 880000436682 @ Divert_ToteLoop_Recirc6,-
"May 5, 2023 @ 02:17:43.419",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS04_HighwayFeeder,sps04
"May 5, 2023 @ 02:17:27.957",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS05_HighwayFeeder,sps05
"May 5, 2023 @ 02:17:18.518",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc2,-
"May 5, 2023 @ 02:17:18.517",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc2,-
"May 5, 2023 @ 02:16:24.833",reason for wakeup: Divert decision (True) for 880000436682 @ Divert_ToteLoop_Recirc6,-
"May 5, 2023 @ 02:16:24.833",reason for wakeup: Divert decision (True) for 880000436682 @ Divert_ToteLoop_Recirc6,-
"May 5, 2023 @ 02:16:08.254",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS04_HighwayFeeder,sps04
"May 5, 2023 @ 02:15:52.998",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS05_HighwayFeeder,sps05
"May 5, 2023 @ 02:15:35.107",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc2,-
"May 5, 2023 @ 02:15:35.106",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc2,-
"May 5, 2023 @ 02:14:44.996",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc1,-
"May 5, 2023 @ 02:14:44.996",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc1,-
"May 5, 2023 @ 02:13:22.158",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS01_HighwayFeeder,sps01
"May 5, 2023 @ 02:13:07.967",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS02_HighwayFeeder,sps02
"May 5, 2023 @ 02:12:48.591",reason for wakeup: Divert decision (True) for 880000436682 @ Divert_ToteLoop_Recirc6,-
"May 5, 2023 @ 02:12:48.590",reason for wakeup: Divert decision (True) for 880000436682 @ Divert_ToteLoop_Recirc6,-
"May 5, 2023 @ 02:12:31.575",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS04_HighwayFeeder,sps04
"May 5, 2023 @ 02:12:16.167",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS05_HighwayFeeder,sps05
"May 5, 2023 @ 02:12:04.194",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc2,-
"May 5, 2023 @ 02:12:04.194",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc2,-
"May 5, 2023 @ 02:11:08.426",reason for wakeup: Divert decision (True) for 880000436682 @ Divert_ToteLoop_Recirc6,-
"May 5, 2023 @ 02:11:08.425",reason for wakeup: Divert decision (True) for 880000436682 @ Divert_ToteLoop_Recirc6,-
"May 5, 2023 @ 02:10:49.415",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS04_HighwayFeeder,sps04
"May 5, 2023 @ 02:10:27.766",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS05_HighwayFeeder,sps05
"May 5, 2023 @ 02:10:17.997",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc2,-
"May 5, 2023 @ 02:10:17.997",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc2,-
"May 5, 2023 @ 02:09:28.199",reason for wakeup: Divert decision (True) for 880000436682 @ Divert_ToteLoop_Recirc6,-
"May 5, 2023 @ 02:09:28.198",reason for wakeup: Divert decision (True) for 880000436682 @ Divert_ToteLoop_Recirc6,-
"May 5, 2023 @ 02:08:57.963",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS04_HighwayFeeder,sps04
"May 5, 2023 @ 02:07:42.496",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS05_HighwayFeeder,sps05
"May 5, 2023 @ 02:07:31.250",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc2,-
"May 5, 2023 @ 02:07:31.249",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc2,-
"May 5, 2023 @ 02:06:36.736",reason for wakeup: Divert decision (True) for 880000436682 @ Divert_ToteLoop_Recirc6,-
"May 5, 2023 @ 02:06:36.736",reason for wakeup: Divert decision (True) for 880000436682 @ Divert_ToteLoop_Recirc6,-
"May 5, 2023 @ 02:06:19.659",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS04_HighwayFeeder,sps04
"May 5, 2023 @ 02:06:00.390",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS05_HighwayFeeder,sps05
"May 5, 2023 @ 02:05:40.941",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc2,-
"May 5, 2023 @ 02:05:40.941",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc2,-
"May 5, 2023 @ 02:04:40.162",reason for wakeup: Divert decision (True) for 880000436682 @ Divert_ToteLoop_Recirc6,-
"May 5, 2023 @ 02:04:40.162",reason for wakeup: Divert decision (True) for 880000436682 @ Divert_ToteLoop_Recirc6,-
"May 5, 2023 @ 02:04:23.382",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS04_HighwayFeeder,sps04
"May 5, 2023 @ 02:04:08.335",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS05_HighwayFeeder,sps05
"May 5, 2023 @ 02:03:59.149",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc2,-
"May 5, 2023 @ 02:03:59.148",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc2,-
"May 5, 2023 @ 02:03:10.590",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc1,-
"May 5, 2023 @ 02:03:10.589",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc1,-
"May 5, 2023 @ 02:00:56.338",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS01_HighwayFeeder,sps01
"May 5, 2023 @ 02:00:38.133",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS02_HighwayFeeder,sps02
"May 5, 2023 @ 02:00:24.763",reason for wakeup: Divert decision (True) for 880000436682 @ Divert_ToteLoop_Recirc6,-
"May 5, 2023 @ 02:00:24.762",reason for wakeup: Divert decision (True) for 880000436682 @ Divert_ToteLoop_Recirc6,-
"May 5, 2023 @ 02:00:06.209",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS04_HighwayFeeder,sps04
"May 5, 2023 @ 01:59:51.788",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS05_HighwayFeeder,sps05
"May 5, 2023 @ 01:59:40.433",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc2,-
"May 5, 2023 @ 01:59:40.433",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc2,-
"May 5, 2023 @ 01:58:49.047",reason for wakeup: Divert decision (True) for 880000436682 @ Divert_ToteLoop_Recirc6,-
"May 5, 2023 @ 01:58:49.047",reason for wakeup: Divert decision (True) for 880000436682 @ Divert_ToteLoop_Recirc6,-
"May 5, 2023 @ 01:58:32.527",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS04_HighwayFeeder,sps04
"May 5, 2023 @ 01:58:18.568",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS05_HighwayFeeder,sps05
"May 5, 2023 @ 01:58:02.437",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc2,-
"May 5, 2023 @ 01:58:02.437",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc2,-
"May 5, 2023 @ 01:57:13.284",reason for wakeup: Divert decision (True) for 880000436682 @ Divert_ToteLoop_Recirc6,-
"May 5, 2023 @ 01:57:13.284",reason for wakeup: Divert decision (True) for 880000436682 @ Divert_ToteLoop_Recirc6,-
"May 5, 2023 @ 01:56:55.914",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS04_HighwayFeeder,sps04
"May 5, 2023 @ 01:56:39.405",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS05_HighwayFeeder,sps05
"May 5, 2023 @ 01:56:29.794",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc2,-
"May 5, 2023 @ 01:56:29.791",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc2,-
"May 5, 2023 @ 01:55:39.200",reason for wakeup: Divert decision (True) for 880000436682 @ Divert_ToteLoop_Recirc6,-
"May 5, 2023 @ 01:55:39.200",reason for wakeup: Divert decision (True) for 880000436682 @ Divert_ToteLoop_Recirc6,-
"May 5, 2023 @ 01:55:22.694",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS04_HighwayFeeder,sps04
"May 5, 2023 @ 01:55:08.536",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS05_HighwayFeeder,sps05
"May 5, 2023 @ 01:54:59.565",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc2,-
"May 5, 2023 @ 01:54:59.564",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc2,-
"May 5, 2023 @ 01:54:02.560",reason for wakeup: Divert decision (True) for 880000436682 @ Divert_ToteLoop_Recirc6,-
"May 5, 2023 @ 01:54:02.560",reason for wakeup: Divert decision (True) for 880000436682 @ Divert_ToteLoop_Recirc6,-
"May 5, 2023 @ 01:53:45.895",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS04_HighwayFeeder,sps04
"May 5, 2023 @ 01:53:31.823",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS05_HighwayFeeder,sps05
"May 5, 2023 @ 01:53:22.654",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc2,-
"May 5, 2023 @ 01:53:22.654",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc2,-
"May 5, 2023 @ 01:52:33.888",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc1,-
"May 5, 2023 @ 01:52:33.887",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc1,-
"May 5, 2023 @ 01:51:37.055",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS01_HighwayFeeder,sps01
"May 5, 2023 @ 01:51:22.814",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS02_HighwayFeeder,sps02
"May 5, 2023 @ 01:51:10.787",reason for wakeup: Divert decision (True) for 880000436682 @ Divert_ToteLoop_Recirc6,-
"May 5, 2023 @ 01:51:10.787",reason for wakeup: Divert decision (True) for 880000436682 @ Divert_ToteLoop_Recirc6,-
"May 5, 2023 @ 01:50:54.175",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS04_HighwayFeeder,sps04
"May 5, 2023 @ 01:50:39.885",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS05_HighwayFeeder,sps05
"May 5, 2023 @ 01:50:30.686",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc2,-
"May 5, 2023 @ 01:50:30.685",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc2,-
"May 5, 2023 @ 01:49:41.003",reason for wakeup: Divert decision (True) for 880000436682 @ Divert_ToteLoop_Recirc6,-
"May 5, 2023 @ 01:49:41.003",reason for wakeup: Divert decision (True) for 880000436682 @ Divert_ToteLoop_Recirc6,-
"May 5, 2023 @ 01:49:24.466",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS04_HighwayFeeder,sps04
"May 5, 2023 @ 01:49:10.239",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS05_HighwayFeeder,sps05
"May 5, 2023 @ 01:49:01.210",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc2,-
"May 5, 2023 @ 01:49:01.210",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc2,-
"May 5, 2023 @ 01:48:11.172",reason for wakeup: Divert decision (True) for 880000436682 @ Divert_ToteLoop_Recirc6,-
"May 5, 2023 @ 01:48:11.172",reason for wakeup: Divert decision (True) for 880000436682 @ Divert_ToteLoop_Recirc6,-
"May 5, 2023 @ 01:47:54.786",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS04_HighwayFeeder,sps04
"May 5, 2023 @ 01:47:40.154",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS05_HighwayFeeder,sps05
"May 5, 2023 @ 01:47:29.993",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc2,-
"May 5, 2023 @ 01:47:29.993",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc2,-
"May 5, 2023 @ 01:46:40.255",reason for wakeup: Divert decision (True) for 880000436682 @ Divert_ToteLoop_Recirc6,-
"May 5, 2023 @ 01:46:40.254",reason for wakeup: Divert decision (True) for 880000436682 @ Divert_ToteLoop_Recirc6,-
"May 5, 2023 @ 01:46:23.668",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS04_HighwayFeeder,sps04
"May 5, 2023 @ 01:46:09.586",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS05_HighwayFeeder,sps05
"May 5, 2023 @ 01:46:00.347",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc2,-
"May 5, 2023 @ 01:46:00.346",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc2,-
"May 5, 2023 @ 01:45:11.432",reason for wakeup: Divert decision (True) for 880000436682 @ Divert_ToteLoop_Recirc6,-
"May 5, 2023 @ 01:45:11.432",reason for wakeup: Divert decision (True) for 880000436682 @ Divert_ToteLoop_Recirc6,-
"May 5, 2023 @ 01:44:54.798",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS04_HighwayFeeder,sps04
"May 5, 2023 @ 01:44:40.725",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS05_HighwayFeeder,sps05
"May 5, 2023 @ 01:44:30.628",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc2,-
"May 5, 2023 @ 01:44:30.628",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc2,-
"May 5, 2023 @ 01:43:42.535",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc1,-
"May 5, 2023 @ 01:43:42.535",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc1,-
"May 5, 2023 @ 01:42:45.327",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS01_HighwayFeeder,sps01
"May 5, 2023 @ 01:42:30.762",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS02_HighwayFeeder,sps02
"May 5, 2023 @ 01:42:17.725",reason for wakeup: Divert decision (True) for 880000436682 @ Divert_ToteLoop_Recirc6,-
"May 5, 2023 @ 01:42:17.725",reason for wakeup: Divert decision (True) for 880000436682 @ Divert_ToteLoop_Recirc6,-
"May 5, 2023 @ 01:42:01.163",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS04_HighwayFeeder,sps04
"May 5, 2023 @ 01:41:45.800",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS05_HighwayFeeder,sps05
"May 5, 2023 @ 01:41:36.131",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc2,-
"May 5, 2023 @ 01:41:36.129",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc2,-
"May 5, 2023 @ 01:40:43.898",reason for wakeup: Divert decision (True) for 880000436682 @ Divert_ToteLoop_Recirc6,-
"May 5, 2023 @ 01:40:43.898",reason for wakeup: Divert decision (True) for 880000436682 @ Divert_ToteLoop_Recirc6,-
"May 5, 2023 @ 01:40:27.375",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS04_HighwayFeeder,sps04
"May 5, 2023 @ 01:40:12.985",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS05_HighwayFeeder,sps05
"May 5, 2023 @ 01:39:56.661",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc2,-
"May 5, 2023 @ 01:39:56.661",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc2,-
"May 5, 2023 @ 01:38:59.231",reason for wakeup: Divert decision (True) for 880000436682 @ Divert_ToteLoop_Recirc6,-
"May 5, 2023 @ 01:38:59.231",reason for wakeup: Divert decision (True) for 880000436682 @ Divert_ToteLoop_Recirc6,-
"May 5, 2023 @ 01:38:42.714",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS04_HighwayFeeder,sps04
"May 5, 2023 @ 01:38:27.257",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS05_HighwayFeeder,sps05
"May 5, 2023 @ 01:38:18.103",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc2,-
"May 5, 2023 @ 01:38:18.103",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc2,-
"May 5, 2023 @ 01:37:25.334",reason for wakeup: Divert decision (True) for 880000436682 @ Divert_ToteLoop_Recirc6,-
"May 5, 2023 @ 01:37:25.334",reason for wakeup: Divert decision (True) for 880000436682 @ Divert_ToteLoop_Recirc6,-
"May 5, 2023 @ 01:37:07.040",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS04_HighwayFeeder,sps04
"May 5, 2023 @ 01:36:53.018",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS05_HighwayFeeder,sps05
"May 5, 2023 @ 01:36:43.882",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc2,-
"May 5, 2023 @ 01:36:43.880",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc2,-
"May 5, 2023 @ 01:35:48.137",reason for wakeup: Divert decision (True) for 880000436682 @ Divert_ToteLoop_Recirc6,-
"May 5, 2023 @ 01:35:48.137",reason for wakeup: Divert decision (True) for 880000436682 @ Divert_ToteLoop_Recirc6,-
"May 5, 2023 @ 01:35:28.353",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS04_HighwayFeeder,sps04
"May 5, 2023 @ 01:35:13.275",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS05_HighwayFeeder,sps05
"May 5, 2023 @ 01:35:02.738",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc2,-
"May 5, 2023 @ 01:35:02.738",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc2,-
"May 5, 2023 @ 01:34:01.749",reason for wakeup: Divert decision (True) for 880000436682 @ Divert_ToteLoop_Recirc6,-
"May 5, 2023 @ 01:34:01.748",reason for wakeup: Divert decision (True) for 880000436682 @ Divert_ToteLoop_Recirc6,-
"May 5, 2023 @ 01:33:42.615",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS04_HighwayFeeder,sps04
"May 5, 2023 @ 01:33:26.921",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS05_HighwayFeeder,sps05
"May 5, 2023 @ 01:33:09.362",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc2,-
"May 5, 2023 @ 01:33:09.362",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_ToteLoop_Recirc2,-
"May 5, 2023 @ 01:32:04.553",reason for wakeup: Divert decision (True) for 880000436682 @ Divert_ToteLoop_Recirc6,-
"May 5, 2023 @ 01:32:04.553",reason for wakeup: Divert decision (True) for 880000436682 @ Divert_ToteLoop_Recirc6,-
"May 5, 2023 @ 01:31:48.175",reason for wakeup: Divert decision (False) for 880000436682 @ Divert_SPS04_HighwayFeeder,sps04
